case_id,e1,e2,e3,t1,t2,t3,top_uz_mae_pct,top_uz_relative_l2_pct,top_uz_mean_abs_error,top_uz_max_pct,volume_mae_pct,volume_relative_l2_pct,volume_mean_abs_error,volume_max_pct,avg_uz_fem,avg_uz_pinn,avg_displacement_relative_error_pct,peak_fem_uz,peak_pinn_uz,fem_seconds,pinn_eval_seconds,n_eval_points
random_interior_010,9.9442763,3.472368,9.710551,0.074812848,0.076269476,0.061990319,12.044704,60.651221,0.008963345928,62.954134,4.749439,61.064790,0.003534405228,63.531811,-0.01409372793,-0.005270354057,62.606338,-0.07441731733,-0.02756853994,0.528746,0.002774,2601
random_interior_011,2.2517327,2.4959046,5.8869823,0.098725415,0.082097745,0.028645579,9.920954,44.296477,0.0179733878,39.911105,3.920946,42.349388,0.007103418679,40.512467,-0.0358748128,-0.01886413104,47.423851,-0.1811659268,-0.108860604,0.370468,0.002681,2601
random_interior_012,5.1184473,1.0969,7.0492138,0.031776628,0.099785387,0.050361267,12.563122,59.679046,0.03391029461,58.455665,4.826480,58.664560,0.01306345867,58.810420,-0.05350932082,-0.02043148958,61.819540,-0.269919325,-0.1121361895,0.404275,0.003442,2601
random_interior_013,8.0447173,2.0221482,4.8791174,0.069959052,0.061000577,0.02124066,13.202227,62.702095,0.02777753115,65.065260,5.627247,62.867347,0.01184859601,65.990975,-0.04350878343,-0.01626685099,62.616892,-0.2104003515,-0.07350281543,0.473031,0.002701,2601
random_interior_014,2.4382403,2.2561746,6.9013241,0.054027789,0.079953132,0.065369303,13.733519,65.214186,0.02145441837,66.109658,5.916787,65.442728,0.009243167621,66.878673,-0.03210778578,-0.01082984263,66.271157,-0.1562193811,-0.05294328233,0.428734,0.002978,2601
random_interior_015,3.9475596,2.986942,3.1224864,0.077494931,0.060915562,0.073031089,12.755394,62.405672,0.01882853113,64.649702,5.352814,63.579760,0.007901412532,64.649702,-0.02896053083,-0.01022327143,64.708421,-0.1476123048,-0.05218138901,0.462483,0.003510,2601
random_interior_016,1.6402559,2.5410632,2.4794423,0.046676955,0.083653014,0.087176541,12.192651,57.513994,0.02575923786,57.768793,5.279898,58.197870,0.0111547647,57.768793,-0.04225096654,-0.01675565156,60.348034,-0.2112685633,-0.08922126452,0.394203,0.002502,2601
random_interior_017,6.56331,6.8211888,3.1261501,0.056570159,0.052487082,0.05737729,14.032695,65.754940,0.02326845744,67.680291,6.191676,67.453098,0.01026679125,67.680291,-0.03468358429,-0.01141231406,67.105832,-0.1658160297,-0.053591259,0.530257,0.002490,2601
random_interior_018,9.6285509,9.6894321,4.1653982,0.02353777,0.023238838,0.046568179,12.245986,55.004035,0.0617620519,54.695862,5.142639,56.247684,0.02616811067,56.282116,-0.1108985218,-0.04887625949,55.960397,-0.5043452567,-0.228489272,0.365567,0.003384,2601
random_interior_019,2.0736725,4.0312146,2.0763109,0.020509289,0.051926494,0.029727167,12.836811,58.514959,0.1287639412,58.987088,5.365214,58.942937,0.05428625323,59.472414,-0.2200338983,-0.09177147035,58.308449,-1.003083544,-0.4113937682,0.471669,0.003271,2601
random_interior_020,9.9964113,3.3176418,5.5912259,0.070239258,0.066188212,0.038169456,12.879785,61.689046,0.01577576355,63.888054,5.378711,62.273171,0.006588097469,64.615724,-0.02481165462,-0.009226923234,62.816443,-0.1224846856,-0.04423160375,0.515392,0.002746,2601
random_interior_021,1.3128918,7.5270732,6.8958584,0.028636522,0.03072297,0.099803623,7.475919,28.802425,0.01156938279,19.406779,3.410175,30.318429,0.005288204319,19.574928,-0.03324358836,-0.02155700641,35.159969,-0.1547553329,-0.1247223069,0.490880,0.002571,2601
random_interior_022,3.6051192,9.4211089,9.8526669,0.05200194,0.083070076,0.055057312,13.510450,62.501322,0.01119291737,63.104473,5.995540,63.068373,0.004967087445,63.602637,-0.01738561647,-0.006285208733,63.849194,-0.08284636913,-0.0305666041,0.562218,0.002732,2601
random_interior_023,9.0945678,3.4153389,9.828817,0.077527156,0.086620576,0.023348407,11.837659,57.607661,0.01245221319,59.456429,4.729174,56.400935,0.004974689827,60.227478,-0.020530676,-0.008559951384,58.308545,-0.1051915221,-0.04264839936,0.423215,0.002657,2601
random_interior_024,4.7114107,7.2139036,2.5978677,0.087187909,0.062850882,0.085446384,11.267531,57.563280,0.0120910051,59.641859,4.822909,58.506953,0.005175385938,59.641859,-0.01938983203,-0.007554618514,61.042979,-0.1073083795,-0.04330766705,0.529806,0.002710,2601
random_interior_025,8.7448789,3.1691539,4.523348,0.036764835,0.024588712,0.024282457,10.479771,48.809688,0.07272380062,50.638776,4.468575,49.874626,0.03128041542,51.329513,-0.1520474948,-0.07934992266,47.892554,-0.693944572,-0.342539535,0.466313,0.002943,2601
random_interior_026,3.2706,9.6223331,5.7386206,0.030856118,0.067186825,0.095732992,8.520822,35.244836,0.007986550239,29.822430,3.831987,37.640065,0.00359171384,30.236773,-0.01919812055,-0.01103272553,42.535481,-0.09372981142,-0.06577730373,0.471282,0.002881,2601
random_interior_027,7.7442425,9.6330742,4.7653939,0.07880989,0.032518648,0.061538543,13.097291,60.700481,0.01502781653,61.849378,5.838916,63.051760,0.006699565721,61.849378,-0.02391754985,-0.008737421653,63.477874,-0.114739887,-0.04377398066,0.506022,0.002536,2601
random_interior_028,6.3781902,7.9910763,1.2097609,0.055929888,0.023719829,0.097551703,10.325119,47.886654,0.02752662964,46.755683,4.733219,50.877605,0.01261869903,46.755683,-0.05149773859,-0.02380135023,53.786081,-0.2665986568,-0.1419486332,0.435067,0.002621,2601
random_interior_029,7.3947253,4.8684382,2.2652981,0.069499981,0.092911813,0.023001142,12.353481,58.468029,0.01565230813,60.438026,5.193543,56.856213,0.006580407075,60.438026,-0.02553097322,-0.01066593237,58.229325,-0.1267036262,-0.05012645613,0.429114,0.003238,2601
random_interior_030,6.909101,2.5267048,1.9182021,0.062653246,0.091499902,0.03492034,12.725319,61.784594,0.02241192697,64.296158,5.350258,61.030832,0.009422915484,64.296158,-0.03470943723,-0.013146419,62.128819,-0.1761207528,-0.06288187525,0.421956,0.002941,2601
random_interior_031,8.4026115,3.8102867,3.6214116,0.060788897,0.053912454,0.070823209,12.637919,60.718463,0.01602794216,63.059236,5.482945,62.875541,0.006953702577,63.059236,-0.02545493805,-0.009338689014,63.323561,-0.1268242169,-0.04684983409,0.327291,0.002494,2601
random_interior_032,7.7028133,4.657839,5.403795,0.048984844,0.048119961,0.067957919,12.813797,59.958715,0.01783242961,61.885017,5.515611,61.748770,0.007675846755,62.485138,-0.02915228587,-0.01118486173,61.639380,-0.1391658556,-0.05304304256,0.419146,0.002653,2601
random_interior_033,4.7368867,1.7121367,8.6510512,0.022523042,0.024797701,0.086417798,11.034174,48.725692,0.0269508001,46.798065,4.879790,49.691412,0.01199205573,47.225182,-0.05281206293,-0.02588113868,50.994246,-0.2442484576,-0.129944905,0.450521,0.003422,2601
