L-BFGS Step 32: Total Loss: 1.128815e+00 | PDE: 7.208309e-03 | BC_sides: 3.838794e-06 | Free_top: 6.870912e-03 | Free_bot: 1.184538e-02 | Load: 5.898363e-03 | Energy: -5.274763e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.484125e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.677405e-02 | Time: 0.5535s
L-BFGS Step 33: Total Loss: 1.128458e+00 | PDE: 7.322770e-03 | BC_sides: 3.826278e-06 | Free_top: 6.896571e-03 | Free_bot: 1.179888e-02 | Load: 5.900176e-03 | Energy: -5.272277e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.480093e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.679071e-02 | Time: 0.6302s
L-BFGS Step 34: Total Loss: 1.128108e+00 | PDE: 7.340805e-03 | BC_sides: 3.817076e-06 | Free_top: 6.907696e-03 | Free_bot: 1.178134e-02 | Load: 5.898469e-03 | Energy: -5.270867e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.479236e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.679634e-02 | Time: 0.5560s
L-BFGS Step 35: Total Loss: 1.127783e+00 | PDE: 7.368856e-03 | BC_sides: 3.812278e-06 | Free_top: 6.905410e-03 | Free_bot: 1.178041e-02 | Load: 5.897875e-03 | Energy: -5.269417e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.477681e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.678176e-02 | Time: 0.6078s
L-BFGS Step 36: Total Loss: 1.127492e+00 | PDE: 7.409907e-03 | BC_sides: 3.811483e-06 | Free_top: 6.895475e-03 | Free_bot: 1.180515e-02 | Load: 5.898597e-03 | Energy: -5.267124e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.475938e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.677512e-02 | Time: 0.5566s
L-BFGS Step 37: Total Loss: 1.127330e+00 | PDE: 7.412657e-03 | BC_sides: 3.813004e-06 | Free_top: 6.890821e-03 | Free_bot: 1.181499e-02 | Load: 5.899265e-03 | Energy: -5.266386e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.475341e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.677481e-02 | Time: 0.5566s
L-BFGS Step 38: Total Loss: 1.127141e+00 | PDE: 7.433408e-03 | BC_sides: 3.816490e-06 | Free_top: 6.888323e-03 | Free_bot: 1.182690e-02 | Load: 5.902460e-03 | Energy: -5.264589e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.474067e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.679237e-02 | Time: 0.5534s
L-BFGS Step 39: Total Loss: 1.126886e+00 | PDE: 7.481057e-03 | BC_sides: 3.820676e-06 | Free_top: 6.895126e-03 | Free_bot: 1.182249e-02 | Load: 5.910186e-03 | Energy: -5.261530e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.471924e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.683319e-02 | Time: 0.5528s
L-BFGS Step 40: Total Loss: 1.126563e+00 | PDE: 7.559439e-03 | BC_sides: 3.824885e-06 | Free_top: 6.920113e-03 | Free_bot: 1.178687e-02 | Load: 5.925238e-03 | Energy: -5.257994e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.468788e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.687674e-02 | Time: 0.5550s
L-BFGS Step 41: Total Loss: 1.126089e+00 | PDE: 7.705184e-03 | BC_sides: 3.825730e-06 | Free_top: 6.958642e-03 | Free_bot: 1.179279e-02 | Load: 5.943452e-03 | Energy: -5.254060e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.463258e-03 | ImpactInv: 0.000000e+00 | FEM MAE: 2.691488e-02 | Time: 0.5551s
